transaction_id,customer_id,tran_date,prod_sub_cat_code,prod_cat_code,Qty,Rate,Discount,total_amt,Store_type
55628907880,275163,2018.4.20,11,5,1,6250,310,5940,OnlineShop
55629905677,267034,2019.3.18,11,6,5,62650,3130,297600,Homeshopping
55631047121,267236,2017.8.2,4,3,2,43350,2170,82360,DepartmentStore
55632630221,271262,2019.12.29,5,3,4,51850,2590,197040,OnlineShop
55636753569,274589,2018.10.4,10,3,1,32400,1620,30780,DepartmentStore
55637693527,273359,2017.11.20,4,1,4,58650,2930,222880,OnlineShop
55646334684,272661,2017.11.8,5,3,3,26800,1340,76380,OnlineShop
55647893946,273644,2017.10.2,9,3,2,52400,2620,99560,Flagship store
55651566489,271927,2018.10.27,11,6,3,20300,1020,57840,OnlineShop
55657416726,268055,2019.12.12,10,3,2,67200,3360,127680,OnlineShop
55662654867,267948,2017.7.11,4,4,1,46550,2330,44220,Flagship store
55667510561,274756,2017.4.18,1,2,5,22800,1140,108300,OnlineShop
55672770630,269952,2017.11.28,10,5,1,6400,320,6080,OnlineShop
55673692470,271918,2019.6.2,3,2,1,29700,1490,28210,OnlineShop
55674141231,274072,2019.5.23,3,5,1,55800,2790,53010,OnlineShop
55674557503,274118,2017.2.23,12,6,2,33500,1680,63640,DepartmentStore
55677631808,270033,2018.4.28,9,3,1,58200,2910,55290,Flagship store
55686570946,272721,2018.12.12,1,2,1,6350,320,6030,OnlineShop
55687277103,273930,2018.4.10,9,3,4,9150,460,34760,OnlineShop
55687645038,271948,2019.1.3,3,5,3,9850,490,28080,DepartmentStore
55689691844,272423,2019.5.1,10,6,2,13550,680,25740,OnlineShop
55689691844,272423,2019.5.6,10,6,-2,-13550,-680,-25740,OnlineShop
55698364907,268928,2018.11.29,2,6,2,36700,1840,69720,OnlineShop
55703102917,269036,2018.4.16,5,3,1,8200,410,7790,OnlineShop
55703670873,273745,2019.12.20,9,3,2,60800,3040,115520,Flagship store
55703817673,273325,2019.8.1,1,1,2,10250,510,19480,OnlineShop
55705784819,269411,2019.12.9,12,6,5,19450,970,92400,OnlineShop
55709187704,268387,2019.4.1,12,5,3,17550,880,50010,OnlineShop
55709998335,273357,2017.3.6,4,2,3,21000,1050,59850,Flagship store
55710146612,269541,2018.2.18,4,1,1,32600,1630,30970,DepartmentStore
55711112728,274069,2019.6.18,10,3,3,74200,3710,211470,Flagship store
55731830520,271945,2019.7.26,11,6,2,71450,3570,135760,Flagship store
55734301840,270723,2018.11.9,1,2,5,15150,760,71950,OnlineShop
55744442840,272602,2017.3.6,3,5,5,59900,3000,284500,OnlineShop
55745949709,271675,2018.5.21,12,6,5,67400,3370,320150,DepartmentStore
55748585277,273187,2017.10.27,9,3,4,59250,2960,225160,OnlineShop
55756440116,274621,2020.1.23,4,1,1,66800,3340,63460,OnlineShop
55761597221,269697,2019.12.27,5,3,4,68700,3440,261040,OnlineShop
55761597221,269697,2019.12.29,5,3,-4,-68700,-3440,-261040,OnlineShop
55765811295,268673,2017.8.21,9,3,1,27650,1380,26270,Homeshopping
55769706370,267681,2018.7.4,12,6,5,6650,330,31600,Homeshopping
55769891198,273652,2019.10.4,3,2,5,24550,1230,116600,OnlineShop
55781954220,272346,2019.10.3,1,2,5,39650,1980,188350,OnlineShop
55783903593,274576,2019.2.27,9,3,2,67100,3360,127480,DepartmentStore
55785338560,274160,2017.10.18,4,3,1,50800,2540,48260,OnlineShop
55785836086,271356,2019.4.26,5,3,3,44100,2210,125670,OnlineShop
55791597859,272791,2018.11.23,6,5,1,58300,2920,55380,DepartmentStore
55795410469,269438,2018.7.20,10,6,3,38200,1910,108870,DepartmentStore
55797156569,268198,2017.2.5,3,2,2,25400,1270,48260,OnlineShop
55800739378,273486,2017.8.12,2,6,1,31650,1580,30070,OnlineShop
55801435134,270455,2019.5.16,8,3,3,52550,2630,149760,OnlineShop
55802345012,274156,2017.9.7,7,5,5,15350,770,72900,DepartmentStore
55807314567,267652,2019.9.5,4,3,2,68600,3430,130340,OnlineShop
55808347112,273383,2018.11.7,4,1,3,56350,2820,160590,DepartmentStore
55808347112,273383,2018.11.10,4,1,-3,-56350,-2820,-160590,DepartmentStore
55810292575,269098,2018.7.22,4,4,5,66300,3320,314900,OnlineShop
55818691568,267470,2018.5.28,10,6,3,40100,2010,114270,DepartmentStore
55825431958,266935,2019.10.24,3,1,1,73650,3680,69970,Flagship store
55827334965,271028,2018.4.22,11,5,4,37400,1870,142120,Flagship store
55832908999,268772,2019.9.4,10,5,2,46050,2300,87500,DepartmentStore
55835769581,267894,2019.5.8,12,5,1,44000,2200,41800,Flagship store
55838110417,267460,2018.3.24,10,3,3,49300,2470,140490,OnlineShop
55842516626,271250,2017.4.9,10,3,2,42300,2120,80360,OnlineShop
55845332490,269010,2018.11.19,2,6,4,10450,520,39720,OnlineShop
55849153196,267103,2019.5.25,4,4,1,72000,3600,68400,OnlineShop
55851279599,267898,2018.3.2,10,5,1,65300,3270,62030,Flagship store
55851431313,273422,2017.10.11,7,5,3,29200,1460,83220,OnlineShop
55852252772,268651,2018.1.31,4,4,2,61500,3080,116840,OnlineShop
55862197829,274112,2019.12.6,4,2,5,7550,380,35850,OnlineShop
55862197829,274112,2019.12.11,4,2,-5,-7550,-380,-35850,OnlineShop
55868010732,272607,2019.3.14,3,1,1,69050,3450,65600,OnlineShop
55875874922,272860,2018.9.13,5,3,4,39200,1960,148960,Homeshopping
55884618731,271832,2019.2.20,12,6,5,62650,3130,297600,Homeshopping
55884977729,274663,2017.6.3,4,2,1,12650,630,12020,OnlineShop
55886757593,269423,2019.7.29,5,3,2,32700,1640,62120,Flagship store
55889406698,268047,2017.5.2,7,5,3,22950,1150,65400,OnlineShop
55891245673,269141,2017.5.29,11,5,4,22100,1110,83960,OnlineShop
55896657640,269118,2018.10.29,4,2,5,57950,2900,275250,OnlineShop
55901312251,271661,2018.12.2,10,3,4,26350,1320,100120,Homeshopping
55908020302,269447,2018.8.16,3,1,4,44200,2210,167960,Flagship store
55908020302,269447,2018.8.21,3,1,-4,-44200,-2210,-167960,Flagship store
55912969152,271323,2019.5.4,10,5,2,3600,180,6840,DepartmentStore
55922263464,275030,2018.6.7,4,4,2,47800,2390,90820,DepartmentStore
55939330390,272580,2019.7.21,4,2,4,12850,640,48840,OnlineShop
55953607918,273848,2019.8.24,4,2,2,10050,500,19100,OnlineShop
55955314599,271626,2019.3.19,11,6,5,51950,2600,246750,Homeshopping
55962725463,270706,2019.9.5,12,6,4,67200,3360,255360,OnlineShop
55971000486,269396,2019.11.26,8,3,4,14850,740,56440,Flagship store
55979067154,272953,2018.6.13,1,2,1,9000,450,8550,Homeshopping
55979959765,271749,2019.12.22,5,3,3,17100,860,48720,OnlineShop
55980414696,269474,2017.8.8,5,3,5,9050,450,43000,DepartmentStore
55988116498,273373,2019.8.30,1,4,5,47800,2390,227050,Homeshopping
55996723485,268723,2017.5.3,5,3,4,51250,2560,194760,OnlineShop
55997826368,271577,2017.3.1,3,2,1,26500,1330,25170,Homeshopping
56006959851,269881,2017.2.19,4,1,2,46200,2310,87780,Homeshopping
56019714848,267950,2018.10.31,9,3,1,35500,1780,33720,Flagship store
56027291835,270000,2017.10.30,3,2,1,61200,3060,58140,OnlineShop
56038724152,267510,2018.3.9,3,5,5,49950,2500,237250,Flagship store
56042257691,272530,2018.2.1,10,6,4,27950,1400,106200,Flagship store
56048322201,268558,2017.12.3,1,1,3,46450,2320,132390,Homeshopping
56048601427,272289,2017.10.15,3,5,3,44300,2220,126240,DepartmentStore
56052499879,274628,2017.2.28,10,3,5,17300,870,82150,OnlineShop
56053364243,270252,2018.3.7,4,3,3,51150,2560,145770,Flagship store
56054094260,274422,2017.10.18,12,6,4,52950,2650,201200,DepartmentStore
56054094260,274422,2017.10.20,12,6,-4,-52950,-2650,-201200,DepartmentStore
56056430709,269565,2019.10.8,11,6,1,42750,2140,40610,Homeshopping
56059136086,273378,2019.10.14,3,1,4,27300,1370,103720,OnlineShop
56063346916,273850,2017.9.1,2,6,3,9600,480,27360,Homeshopping
56064581139,273173,2017.2.13,3,2,3,55600,2780,158460,Homeshopping
56066128002,269432,2018.11.10,7,5,5,11450,570,54400,Flagship store
56082136148,268899,2019.3.8,3,5,5,30200,1510,143450,OnlineShop
56083618831,270406,2018.8.29,4,1,5,38200,1910,181450,Flagship store
56088651096,269002,2018.3.25,3,2,1,69700,3490,66210,Homeshopping
56088898811,267826,2018.8.30,3,1,2,43150,2160,81980,DepartmentStore
56089957560,269463,2019.3.9,12,5,2,21300,1070,40460,OnlineShop
56092126507,273796,2019.12.11,10,3,1,57250,2860,54390,Flagship store
56098199475,270349,2019.2.10,1,4,2,50500,2530,95940,OnlineShop
56098199475,270349,2019.2.15,1,4,-2,-50500,-2530,-95940,OnlineShop
56102682167,268012,2018.8.6,9,3,5,53300,2670,253150,Homeshopping
56109773285,272973,2020.1.21,4,3,2,57900,2900,110000,Homeshopping
56114927564,274533,2018.3.4,11,5,1,53700,2690,51010,OnlineShop
56120652148,268859,2019.8.22,3,2,2,36650,1830,69640,OnlineShop
56149483766,273888,2019.9.13,7,5,2,28850,1440,54820,Homeshopping
56150556323,268639,2018.12.1,9,3,2,15250,760,28980,OnlineShop
56152654308,267718,2017.11.9,11,6,2,22850,1140,43420,DepartmentStore
56153494829,267504,2019.10.17,4,2,5,64550,3230,306600,DepartmentStore
56155997981,268654,2019.6.23,12,6,1,69400,3470,65930,Flagship store
56161879267,268876,2018.7.18,7,5,5,72250,3610,343200,OnlineShop
56162232462,270263,2019.7.10,10,6,2,31600,1580,60040,Flagship store
56171806860,275009,2018.10.5,6,5,1,16350,820,15530,DepartmentStore
56185033230,268779,2018.11.10,1,1,3,32050,1600,91350,Homeshopping
56185568075,269370,2019.6.1,6,5,2,13500,680,25640,DepartmentStore
56189538707,268196,2017.6.26,4,3,5,24800,1240,117800,OnlineShop
56194129065,269440,2017.9.10,4,3,5,21650,1080,102850,Homeshopping
56196110905,269028,2018.10.13,10,5,1,29650,1480,28170,Homeshopping
56196610609,274118,2019.2.22,10,3,3,29200,1460,83220,Homeshopping
56206481958,269444,2019.8.15,4,2,5,39500,1980,187600,DepartmentStore
56218226781,272757,2019.9.21,4,1,1,54600,2730,51870,DepartmentStore
56218226781,272757,2019.9.22,4,1,-1,-54600,-2730,-51870,DepartmentStore
56221123716,270981,2018.9.26,2,6,4,30000,1500,114000,DepartmentStore
56223438995,270724,2018.3.18,1,4,4,15200,760,57760,OnlineShop
56241761052,272676,2017.8.6,1,4,2,39800,1990,75620,Homeshopping
56243724107,273436,2019.12.31,1,1,2,16450,820,31260,Homeshopping
56255474799,271661,2018.12.27,2,6,4,10050,500,38200,OnlineShop
56261591581,267287,2019.3.1,4,1,4,9700,490,36840,OnlineShop
56270068998,268751,2019.2.20,11,5,3,46450,2320,132390,Flagship store
56276237612,269788,2019.3.17,10,6,2,54000,2700,102600,DepartmentStore
56281485474,267980,2017.6.23,1,2,3,74350,3720,211890,OnlineShop
56285512805,270069,2017.12.11,10,6,5,31350,1570,148900,OnlineShop
56285512805,270069,2017.12.20,10,6,-5,-31350,-1570,-148900,OnlineShop
56287350550,270463,2017.9.4,7,5,2,55600,2780,105640,OnlineShop
56288202501,267656,2020.2.3,10,6,3,21050,1050,60000,OnlineShop
56288202501,267656,2020.2.7,10,6,-3,-21050,-1050,-60000,OnlineShop
56288840783,270141,2019.8.26,3,5,4,48900,2450,185800,OnlineShop
56294269024,270812,2017.3.4,10,5,3,71950,3600,205050,OnlineShop
56295737252,274489,2017.5.24,9,3,4,37900,1900,144000,OnlineShop
56295737252,274489,2017.5.28,9,3,-4,-37900,-1900,-144000,OnlineShop
56307467377,271383,2019.7.24,10,3,2,17450,870,33160,Homeshopping
56313514689,271512,2018.6.29,10,5,1,58650,2930,55720,OnlineShop
56313514689,271512,2018.7.1,10,5,-1,-58650,-2930,-55720,OnlineShop
56316432549,270590,2018.9.6,10,3,3,70300,3520,200340,Flagship store
56316432549,270590,2018.9.13,10,3,-3,-70300,-3520,-200340,Flagship store
56318632819,270966,2019.1.6,1,2,5,40500,2030,192350,Flagship store
56320864986,272518,2019.9.25,4,4,3,62700,3140,178680,Flagship store
56322407404,268849,2019.8.6,4,3,3,52350,2620,149190,OnlineShop
56325142665,267169,2017.7.6,12,6,2,73200,3660,139080,OnlineShop
56326707317,270311,2017.10.7,11,5,5,15550,780,73850,OnlineShop
56331319613,267414,2017.3.26,6,5,5,74900,3750,355750,OnlineShop
56332731706,274930,2017.2.18,3,1,1,40700,2040,38660,Homeshopping
56338462381,273037,2017.8.21,12,5,5,10850,540,51550,OnlineShop
56339944683,271345,2017.10.5,11,5,4,37450,1870,142320,OnlineShop
56340697061,267667,2020.1.6,11,6,5,41800,2090,198550,OnlineShop
56340697061,267667,2020.1.8,11,6,-5,-41800,-2090,-198550,OnlineShop
56348102921,267599,2019.1.25,4,4,3,73600,3680,209760,Homeshopping
56352008181,268335,2019.12.11,7,5,4,23800,1190,90440,OnlineShop
56355859434,272356,2018.4.3,3,5,2,38950,1950,74000,OnlineShop
56355859434,272356,2018.4.8,3,5,-2,-38950,-1950,-74000,OnlineShop
56359712105,271525,2017.8.30,5,3,1,33750,1690,32060,Flagship store
56359950168,272721,2019.2.28,1,2,1,12900,650,12250,OnlineShop
56376564479,268548,2017.8.23,3,2,4,14950,750,56800,OnlineShop
56379999439,274091,2018.1.1,1,1,4,25950,1300,98600,OnlineShop
56380306161,272018,2018.9.19,4,4,4,10850,540,41240,OnlineShop
56380733343,273570,2019.12.30,1,1,2,65950,3300,125300,DepartmentStore
56383060777,268811,2017.8.4,4,4,1,47100,2360,44740,Homeshopping
56384325220,270951,2018.12.4,3,2,2,45350,2270,86160,Homeshopping
56384325220,270951,2018.12.6,3,2,-2,-45350,-2270,-86160,Homeshopping
56396498455,274403,2019.4.8,6,5,2,45950,2300,87300,OnlineShop
56402419124,273423,2018.3.25,11,5,5,55250,2760,262450,OnlineShop
56403680091,274641,2018.1.9,11,6,5,53900,2700,256000,DepartmentStore
56405977584,267024,2017.8.15,10,6,5,15000,750,71250,OnlineShop
56405977584,267024,2017.8.17,10,6,-5,-15000,-750,-71250,OnlineShop
56406507355,272200,2017.11.9,2,6,5,54350,2720,258150,Homeshopping
56413461258,270654,2018.7.31,3,1,1,68700,3440,65260,OnlineShop
56414379789,274351,2019.8.30,10,6,1,67350,3370,63980,DepartmentStore
56415438324,274708,2018.5.17,7,5,5,27650,1380,131350,Flagship store
56419730266,268772,2020.2.14,11,5,1,60650,3030,57620,OnlineShop
56422748643,272796,2017.9.18,3,5,3,56350,2820,160590,OnlineShop
56428629020,268942,2017.10.21,10,6,1,74500,3730,70770,DepartmentStore
56438235308,271838,2018.5.10,4,4,5,14650,730,69600,OnlineShop
56454025977,267269,2018.9.9,4,4,4,66950,3350,254400,Homeshopping
56454025977,267269,2018.9.14,4,4,-4,-66950,-3350,-254400,Homeshopping
56454358165,273347,2018.9.5,3,2,4,51000,2550,193800,OnlineShop
56454358498,274914,2019.2.22,2,6,5,68650,3430,326100,OnlineShop
56459778735,274808,2017.7.14,8,3,4,4550,230,17280,Flagship store
56464270250,270895,2019.5.7,1,1,4,59150,2960,224760,DepartmentStore
56464326773,267360,2018.11.5,3,5,5,47950,2400,227750,OnlineShop
56464326773,267360,2018.11.13,3,5,-5,-47950,-2400,-227750,OnlineShop
56464675975,270375,2018.6.15,4,3,3,66150,3310,188520,OnlineShop
56468740269,273538,2019.3.15,12,6,2,57700,2890,109620,OnlineShop
56473034933,273234,2020.1.10,6,5,2,59300,2970,112660,OnlineShop
56474634915,272596,2018.4.30,1,1,1,23400,1170,22230,Flagship store
56477089017,274805,2018.11.2,10,3,1,52300,2620,49680,Homeshopping
56483064719,270108,2020.2.15,4,3,2,51850,2590,98520,OnlineShop
56483286096,273572,2018.9.24,6,5,1,55250,2760,52490,OnlineShop
56484294461,273194,2017.10.20,4,3,4,17900,900,68000,OnlineShop
56489306111,272417,2017.7.17,2,6,3,21050,1050,60000,DepartmentStore
56490484533,275162,2018.10.21,11,5,5,56700,2840,269300,OnlineShop
56490484533,275162,2018.10.22,11,5,-5,-56700,-2840,-269300,OnlineShop
56493764794,271699,2019.6.29,8,3,2,15600,780,29640,Homeshopping
56504159183,272853,2019.8.8,4,3,5,63450,3170,301400,DepartmentStore
56507090706,275229,2019.11.4,6,5,1,64500,3230,61270,OnlineShop
56507090706,275229,2019.11.7,6,5,-1,-64500,-3230,-61270,OnlineShop
56513839860,271816,2018.5.1,3,5,5,9350,470,44400,DepartmentStore
56517853097,269420,2019.1.19,2,6,5,64750,3240,307550,DepartmentStore
56519220134,269212,2017.5.23,1,2,3,42000,2100,119700,DepartmentStore
56519633159,271689,2017.9.20,11,5,2,43700,2190,83020,OnlineShop
56519633159,271689,2017.9.29,11,5,-2,-43700,-2190,-83020,OnlineShop
56523475081,268383,2019.8.12,4,4,4,13300,670,50520,Homeshopping
56523869719,268033,2017.6.26,10,3,1,7300,370,6930,OnlineShop
56529309181,266931,2019.5.10,1,2,2,53600,2680,101840,OnlineShop
56532488389,273653,2018.7.25,4,3,5,63050,3150,299500,Flagship store
56532512486,269568,2017.7.26,2,6,2,36550,1830,69440,DepartmentStore
56534038246,271876,2019.10.16,5,3,1,4900,250,4650,OnlineShop
56542335952,271581,2018.1.29,10,6,1,45800,2290,43510,Flagship store
56546542910,268575,2017.5.15,10,3,5,48100,2410,228450,DepartmentStore
56546883071,269837,2019.1.1,11,6,3,38150,1910,108720,Flagship store
56549483514,272582,2018.11.29,4,4,2,36950,1850,70200,OnlineShop
56574205388,269874,2017.10.17,6,5,3,9700,490,27630,Homeshopping
56575143851,272318,2018.3.14,10,6,1,17800,890,16910,OnlineShop
56575882681,270906,2019.1.6,1,4,2,72900,3650,138500,Homeshopping
56576579535,273825,2017.10.4,12,5,5,71150,3560,337950,DepartmentStore
56582980754,270773,2017.4.15,3,5,3,57100,2860,162720,OnlineShop
56583308002,270773,2018.10.8,1,2,1,22750,1140,21610,Flagship store
56585399695,269879,2018.6.17,4,4,5,59400,2970,282150,OnlineShop
56585399695,269879,2018.6.23,4,4,-5,-59400,-2970,-282150,OnlineShop
56585642308,273255,2019.12.4,8,3,4,12550,630,47680,OnlineShop
56587558610,267016,2018.8.3,10,6,4,40350,2020,153320,OnlineShop
56587558610,267016,2018.8.12,10,6,-4,-40350,-2020,-153320,OnlineShop
56601906905,270653,2019.3.18,7,5,1,39750,1990,37760,OnlineShop
56608329204,272816,2017.6.15,4,4,1,54750,2740,52010,OnlineShop
56612353239,268352,2019.11.6,11,5,3,7550,380,21510,OnlineShop
56614317650,269688,2019.7.12,1,4,2,55550,2780,105540,OnlineShop
56624369341,270072,2020.2.5,6,5,1,21400,1070,20330,Flagship store
56624954519,271232,2017.5.29,4,2,2,56850,2840,108020,Flagship store
56627749280,267439,2019.6.6,4,3,4,41100,2060,156160,DepartmentStore
56633561241,272739,2018.4.7,7,5,3,18550,930,52860,Flagship store
56643559957,272825,2017.2.8,1,2,4,61600,3080,234080,Flagship store
56643868161,273518,2019.1.1,1,4,3,25100,1260,71520,OnlineShop
56649164923,268772,2018.12.9,9,3,3,12650,630,36060,Homeshopping
56650648776,271320,2019.9.12,2,6,2,39550,1980,75140,Flagship store
56656195255,267977,2018.6.13,9,3,4,68150,3410,258960,OnlineShop
56656820882,268240,2018.8.21,7,5,5,22600,1130,107350,Flagship store
56660297783,272817,2019.2.14,4,3,2,67350,3370,127960,Flagship store
56666873220,275173,2017.3.23,3,1,4,56900,2850,216200,Flagship store
56668572183,267294,2019.8.16,10,5,3,57700,2890,164430,OnlineShop
56680617451,269171,2019.4.27,1,1,4,8450,420,32120,Flagship store
56681606142,270597,2019.1.31,10,3,4,29350,1470,111520,DepartmentStore
56689382594,274226,2017.9.14,5,3,4,35850,1790,136240,Flagship store
56697263324,267465,2018.3.21,11,6,1,31000,1550,29450,Homeshopping
56702946263,269546,2018.10.14,12,5,2,72300,3620,137360,DepartmentStore
56704313881,269564,2018.2.25,4,4,3,5050,250,14400,Homeshopping
56705966619,274984,2020.2.1,12,5,4,31550,1580,119880,DepartmentStore
56710402757,269354,2017.3.22,6,5,5,40700,2040,193300,OnlineShop
56723789688,274782,2018.11.3,3,2,5,28350,1420,134650,OnlineShop
56724436471,274119,2017.7.24,1,2,3,18150,910,51720,Homeshopping
56731339008,271654,2017.11.13,8,3,3,67200,3360,191520,DepartmentStore
56738746965,272069,2019.1.14,6,5,3,45250,2260,128970,Homeshopping
56743775364,273183,2017.11.30,11,6,2,69300,3470,131660,OnlineShop
56749259881,267199,2018.1.9,7,5,4,52450,2620,199320,DepartmentStore
56755120433,273016,2017.7.7,6,5,3,60050,3000,171150,Flagship store
56760214474,267920,2017.6.9,12,5,2,6300,320,11960,Homeshopping
56762929748,268821,2019.6.3,2,6,5,53000,2650,251750,DepartmentStore
56767116274,275252,2017.5.24,4,1,4,41450,2070,157520,Homeshopping
56771720279,274657,2017.8.21,9,3,1,52100,2610,49490,OnlineShop
56786786983,268591,2017.3.12,7,5,4,47350,2370,179920,OnlineShop
56789452515,269914,2018.7.20,4,4,3,65950,3300,187950,DepartmentStore
56791177515,270709,2019.8.25,12,5,4,38450,1920,146120,OnlineShop
56797081421,274972,2017.10.28,9,3,1,25100,1260,23840,Flagship store
56798037762,269952,2017.11.18,1,1,2,7000,350,13300,Flagship store
56798703395,269249,2018.2.13,3,1,5,10200,510,48450,OnlineShop
56810036581,269979,2018.9.3,11,6,2,68900,3450,130900,Flagship store
56810733646,269655,2019.2.17,1,1,3,27850,1390,79380,Flagship store
56813476737,273556,2018.8.30,5,3,2,58400,2920,110960,Flagship store
56814940239,268799,2020.2.19,7,5,5,18400,920,87400,OnlineShop
56818114952,268279,2017.8.6,3,1,2,24300,1220,46160,Flagship store
56820117113,274984,2018.4.5,11,6,3,54550,2730,155460,OnlineShop
56821166892,267711,2017.10.27,10,6,3,13600,680,38760,OnlineShop
56821620683,268187,2017.10.22,4,3,1,37000,1850,35150,OnlineShop
56824774304,272929,2019.11.21,11,5,5,48350,2420,229650,OnlineShop
56827412216,268275,2018.8.31,10,6,2,66450,3320,126260,OnlineShop
56830049898,270279,2018.11.30,9,3,2,55900,2800,106200,Homeshopping
56831384096,269723,2018.1.27,12,5,3,63700,3190,181530,Flagship store
56831634343,269933,2019.8.27,1,2,1,59000,2950,56050,Flagship store
56835507985,271744,2020.2.13,6,5,4,18900,950,71800,DepartmentStore
56843520635,269647,2019.11.9,9,3,4,15400,770,58520,OnlineShop
56843858947,274550,2017.6.8,11,5,1,64400,3220,61180,Flagship store
56844530655,268408,2018.10.13,1,2,5,58750,2940,279050,DepartmentStore
56870523323,268860,2018.2.22,3,1,5,43150,2160,204950,DepartmentStore
56871579639,270693,2019.4.18,4,2,4,24350,1220,92520,OnlineShop
56874201616,270387,2017.7.31,3,2,4,66150,3310,251360,Homeshopping
56886611099,274661,2018.12.2,11,5,2,55300,2770,105060,OnlineShop
56886611099,274661,2018.12.9,11,5,-2,-55300,-2770,-105060,OnlineShop
56887661045,271112,2019.9.8,2,6,3,37000,1850,105450,Homeshopping
56887891702,270189,2017.9.18,2,6,3,13850,690,39480,OnlineShop
56895047922,270825,2017.1.29,4,3,5,12450,620,59150,OnlineShop
56896596081,268903,2018.3.24,2,6,5,64900,3250,308250,OnlineShop
56902657914,270120,2018.8.10,3,1,1,43800,2190,41610,OnlineShop
56902862040,268408,2019.1.29,9,3,5,43400,2170,206150,OnlineShop
56904114319,272122,2019.11.17,1,4,3,42000,2100,119700,OnlineShop
56907385974,271784,2019.12.18,3,5,5,44250,2210,210200,OnlineShop
56908898102,272813,2019.8.6,4,4,2,56650,2830,107640,OnlineShop
56909555941,268720,2018.9.10,7,5,3,65050,3250,185400,DepartmentStore
56910670909,266901,2019.11.22,1,4,1,51700,2590,49110,DepartmentStore
56911815201,267030,2018.4.23,1,2,4,16200,810,61560,DepartmentStore
56916702842,274869,2018.11.3,12,6,3,14150,710,40320,DepartmentStore
56925953780,273088,2019.11.27,3,2,2,36250,1810,68880,Flagship store
56928448985,273497,2017.3.15,3,2,1,42300,2120,40180,Homeshopping
56929756999,275252,2017.10.6,1,1,4,65350,3270,248320,OnlineShop
56929756999,275252,2017.10.12,1,1,-4,-65350,-3270,-248320,OnlineShop
56931447573,272159,2019.1.11,1,2,4,19500,980,74080,DepartmentStore
56938542465,269385,2019.1.10,11,6,3,67850,3390,193380,OnlineShop
56943990387,274494,2017.4.27,4,3,5,47450,2370,225400,DepartmentStore
56948353487,271439,2018.7.24,3,5,4,66750,3340,253640,OnlineShop
56958522992,273734,2017.9.3,1,4,5,44250,2210,210200,OnlineShop
56960319474,269981,2018.8.23,10,5,3,61450,3070,175140,DepartmentStore
56963279332,273186,2017.12.2,10,5,4,8650,430,32880,Flagship store
56966137952,269711,2019.6.5,11,5,1,8550,430,8120,DepartmentStore
56968056759,270659,2017.1.30,6,5,4,73800,3690,280440,DepartmentStore
56969409360,271679,2020.1.1,4,3,2,53100,2660,100880,OnlineShop
56974741062,271986,2018.7.18,11,6,3,24350,1220,69390,DepartmentStore
56975024942,274810,2017.3.18,6,5,5,35800,1790,170050,Homeshopping
56975249035,268093,2019.1.1,8,3,1,60350,3020,57330,Homeshopping
56977905325,272424,2018.10.27,8,3,4,53100,2660,201760,OnlineShop
56977990172,271045,2017.3.28,1,1,3,3500,180,9960,OnlineShop
56978419189,270590,2017.9.30,12,6,3,4850,240,13830,Flagship store
56991873515,271565,2018.6.20,11,6,3,38950,1950,111000,OnlineShop
56999913276,273150,2019.9.11,3,2,2,71300,3570,135460,Flagship store
57005631288,274940,2019.5.17,1,4,5,30550,1530,145100,Homeshopping
57012876781,268157,2018.3.11,2,6,1,71250,3560,67690,Flagship store
57014925827,273254,2017.3.17,1,1,2,9300,470,17660,Homeshopping
57015147150,269193,2017.8.15,4,1,1,61750,3090,58660,DepartmentStore
57018265441,275231,2017.5.14,7,5,1,48550,2430,46120,OnlineShop
57018286404,268876,2019.6.14,3,5,4,12050,600,45800,DepartmentStore
57034689016,269463,2018.7.27,6,5,2,55200,2760,104880,Homeshopping
57034693945,271914,2019.2.5,4,3,2,62800,3140,119320,OnlineShop
57037772202,271978,2018.4.11,10,3,3,44300,2220,126240,DepartmentStore
57039573748,268282,2017.12.30,4,1,1,51200,2560,48640,DepartmentStore
57041760655,269717,2017.12.3,3,5,2,5900,300,11200,Flagship store
57047125791,274162,2018.11.27,1,2,3,59700,2990,170130,Homeshopping
57056605357,273988,2018.11.9,9,3,1,13350,670,12680,Homeshopping
57071642940,271281,2018.4.27,1,1,5,3750,190,17800,DepartmentStore
57079322513,267901,2018.8.26,2,6,3,4250,210,12120,OnlineShop
57083414009,272446,2019.7.9,9,3,4,73800,3690,280440,OnlineShop
57083414009,272446,2019.7.18,9,3,-4,-73800,-3690,-280440,OnlineShop
57083772465,271488,2018.9.18,4,1,3,30000,1500,85500,DepartmentStore
57094906216,272365,2017.7.11,2,6,5,5850,290,27800,OnlineShop
57097087448,268645,2017.7.16,4,2,4,54250,2710,206160,OnlineShop
57097087448,268645,2017.7.21,4,2,-4,-54250,-2710,-206160,OnlineShop
57102605778,271538,2018.11.1,3,1,5,65950,3300,313250,Flagship store
57111688332,272353,2018.11.5,3,5,5,33000,1650,156750,Homeshopping
57112244235,268076,2020.2.13,10,3,4,8350,420,31720,Flagship store
57120109898,274718,2017.11.27,1,4,3,39900,2000,113700,OnlineShop
57122215248,270583,2018.7.4,3,2,3,24150,1210,68820,Homeshopping
57122237213,267970,2018.1.1,6,5,2,35900,1800,68200,DepartmentStore
57123810351,267851,2018.5.2,3,2,3,25200,1260,71820,Flagship store
